year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2036,,2813.836286896356,2817.813768069878,2797.276737916314,2827.7569775653023,2801.6566168412296,2875.883996277138,2783.9255393532585,2788.0762624727126,2740.443630256472,2792.5744651832447,2873.230757680578,2810.201178505579,2775.4923186703113,2745.073016306794,2816.2586340288212,2776.9321992431883,2808.7173287895025,2750.1359905720146,2808.5636227336363,2868.718058688913,2747.08790417781,2719.389604741196,2808.2151894570047,2778.482277836128,2782.0996987246067
2037,,2778.7228442264495,2806.4577089379186,2747.2019414892984,2820.002894262055,2879.6432792274827,2940.2456543792,2733.3532348490517,2748.114647406773,2771.902883374499,2774.2659416387523,2859.441689082536,2831.3661445698,2836.229626676415,2812.97645581309,2762.367454973597,2766.8329350118897,2813.386479427309,2762.0412594004665,2841.8241098323965,2868.594299448896,2724.992295414614,2780.8512418662904,2789.894153735256,2742.093096536224,2798.3714207086764
2038,,2829.6224439597427,2765.794252772521,2806.480412049477,2805.1750775513015,2845.1515023191005,2867.85015160994,2764.665136598742,2810.9215789418395,2772.7859153043373,2796.381671398741,2821.0044607743744,2802.3169420999807,2775.9922471517834,2845.0792175218653,2767.259751916866,2749.1616226977235,2833.45944340683,2755.5529996107994,2768.660203712778,2805.1201435820817,2725.2424817439087,2838.8932105079443,2809.310255727844,2799.810179281873,2790.1157338645467
2039,,2753.8718079300857,2816.6115998129276,2806.8692549388693,2763.870255099364,2929.125947719264,2870.74579218896,2804.174320052926,2771.3729832147983,2790.334550765028,2778.019186465453,2864.6443678096875,2823.9554810343884,2833.50676439215,2901.5477237600007,2838.066448333635,2686.4806591289403,2878.049410932615,2768.5366536286183,2768.5973896296314,2781.0120042473645,2789.445512204186,2803.1864288389806,2772.5299322790065,2734.130048763866,2827.6200639904655
2040,,2820.6472589358723,2809.1172901660707,2773.983949571584,2789.7215070392544,2883.6882887499683,2886.148460621338,2807.539457655674,2754.4300060662813,2814.6440057294876,2832.0710727176374,2875.556126842983,2836.843547120791,2767.546839787718,2792.3009337009935,2765.760892258751,2764.1468298496984,2836.2519147123835,2738.4217169607386,2790.857976125864,2830.7588575287423,2714.3908224607753,2783.958306409544,2808.8416065891743,2795.7884879587127,2810.2332636374817
2041,,2802.3189588309506,2819.1574553740506,2791.5375835721093,2798.8752575251915,2821.811614504997,2895.828257720641,2771.8150332469454,2828.836933637675,2827.9981776541667,2805.486262332062,2857.209124339564,2859.9112405396068,2799.8758412133343,2817.0194983241813,2764.509015909922,2785.1770242974435,2845.8494762349765,2717.866386946869,2756.5418444758034,2851.629378086362,2728.6023088433176,2795.1157504863645,2838.814608121216,2761.4886964537895,2867.1267414527915
2042,,2795.5702945454173,2854.371823496485,2779.802220846188,2789.905732072141,2905.756195608678,2891.6496770486615,2784.0250777173483,2770.0880506783033,2808.845900312612,2820.530480936945,2830.3272640965247,2787.4594906676393,2836.335245326139,2837.0575713194357,2760.2280736600583,2797.5413707392127,2855.703510192989,2795.6705207386367,2757.0355406651665,2819.9778340233083,2720.7417870755007,2777.3383945237815,2781.442270473816,2801.364542913105,2847.2788551535905
2043,,2797.310328741631,2827.786144290343,2787.7040381096394,2802.3237152191286,2901.358076203413,2918.449135626482,2780.6065884451696,2827.8281660309854,2831.9591018613883,2804.2190517443873,2832.795731728768,2742.470300602917,2878.441222441039,2857.386804149843,2744.376312173247,2791.548342754091,2768.3754581929475,2825.2688505755928,2823.8356178326417,2796.2410858842773,2704.0485922538924,2805.2133814994663,2798.037652147317,2798.0585758261204,2810.032472795479
2044,,2798.173440337123,2837.364004001957,2770.265650944797,2800.3053287372836,2888.0577732525267,2921.107171701353,2807.559409871296,2838.618456320444,2860.2643572952966,2830.792951543717,2876.6980569567672,2793.4331674493405,2841.9683919754766,2843.4279561966473,2795.8798868050685,2760.1248468442186,2840.9369134848616,2804.8425594811524,2837.5559260760187,2790.1130716072566,2747.3488697463895,2822.1015432971108,2856.009251087458,2701.2426486537165,2830.415761681881
2045,,2793.164951059702,2801.872922142911,2750.635377298872,2856.0903141017175,2811.3853692494135,2954.8063443495207,2723.9044685943577,2808.538986272142,2792.014385977122,2844.683537407116,2779.0523358671785,2800.388789894352,2770.317636017264,2824.7235109151516,2770.9216799560404,2668.552361269509,2843.397557086888,2757.3036744492056,2793.813871084514,2829.550813886642,2679.300954369359,2818.5733582908183,2846.7164804820136,2748.8419525449826,2789.3224484771986
2046,,2763.2895892310694,2875.573326765097,2781.7151393338995,2792.8729561537366,2807.0164890673436,2892.1416139939724,2787.1356697808146,2834.401228682605,2821.078783985082,2832.0526903051637,2891.65681036776,2825.7133708410843,2784.3185910829147,2823.6005847070737,2807.414183533588,2851.832996589846,2860.864246178593,2752.2994767172145,2762.51129337028,2853.4716502166466,2691.528621058029,2726.6568649461656,2796.946423304897,2808.957311883956,2760.056257771783
2047,,2745.698114467979,2877.315505110319,2786.9041322341786,2808.8753139620135,2800.9958884716348,2944.1697733537167,2789.5307103537066,2804.4865467408295,2837.388065089404,2858.720760995546,2915.5335978175353,2816.400325704144,2865.7922180766345,2828.8240860984406,2807.2536355262855,2803.9470728272277,2815.4230585156092,2807.417440517751,2754.389246490242,2856.046926846939,2759.6917473221924,2809.536089739368,2826.5411677961333,2827.833344664414,2866.245493913603
2048,,2791.8262047923686,2885.2642955252654,2764.8013506307693,2826.540388842483,2851.7378229796536,2918.670210786688,2720.5372286519405,2855.9792424091797,2913.8699948733242,2775.60077140311,2830.091860071993,2795.8688703855873,2893.058942544647,2898.8577185610297,2768.516400619598,2794.3969494472462,2849.5584402740647,2759.4920290623213,2765.92444432217,2847.8692816610305,2774.4929015034836,2748.4451392449796,2825.163204440151,2780.828714824609,2881.6255585955073
2049,,2793.7184972059717,2841.5984289390126,2828.3268645562516,2823.4079931629935,2864.6121794804217,2878.3070962151437,2735.10560201791,2819.7754819466177,2792.502738341151,2816.1302270347983,2846.6207031677855,2718.0165499830387,2882.5576913853297,2836.289704609828,2821.9176689352735,2793.7674761778944,2897.2866910270072,2747.5822936664476,2760.9518993847014,2812.207479604316,2771.328996942992,2820.3634361982554,2836.466496317104,2758.606898922834,2804.2053985538164
2050,,2799.1017517747655,2857.4691338412727,2773.668555735894,2827.596857073913,2833.0137684767365,2882.0550182693314,2761.4987764029306,2785.5060006594726,2840.388308184614,2845.4142364151176,2896.864177136791,2763.601874393098,2819.677629411404,2803.257723594768,2762.746738622433,2769.7044688595774,2837.424929879038,2821.96029401189,2822.4654211739694,2837.6863130354936,2717.1867752448893,2824.831163278493,2823.401333875899,2799.737075950372,2794.494934547334
2051,,2792.287542425853,2869.9831989821037,2837.343250260617,2791.8299118559803,2926.2524316008366,2866.168788948596,2809.531903142057,2803.871704374622,2848.0495040486603,2784.9794214918384,2869.833421004259,2789.8843410190475,2796.412858941648,2796.9399931292846,2785.674733945981,2830.5805439926226,2876.1385209735486,2825.176638731638,2809.498219952739,2874.7539550014903,2715.2483652093533,2832.7310293171795,2861.8715014762006,2760.660890584457,2801.0760242408437
2052,,2822.0241997449357,2836.0286348370723,2762.679143398222,2835.8965359517683,2887.8217086862296,2934.8301828731296,2761.2549956256244,2796.328665957597,2817.0044220539107,2841.6725452929873,2892.2012745711254,2818.7859529850925,2827.2293766068155,2852.8742272105756,2716.163665036174,2774.0161135162707,2858.4684925059155,2786.169672816202,2805.6063188532767,2879.998978361223,2816.061155516403,2822.3781336541874,2834.805004257134,2794.3758742419645,2844.5705365895883
2053,,2799.0046877373265,2805.350366058578,2811.622274482541,2816.962013376691,2948.8145312638885,2918.088266234343,2766.1233182394662,2750.962921005444,2843.9031232995817,2845.7405380151936,2881.3517768439374,2854.6758435153333,2843.8693145783964,2852.1543990115592,2802.9964486471326,2847.4295070185203,2855.579596834232,2771.775098988752,2828.3173644702433,2857.3231277826603,2757.760787675119,2792.713617840747,2812.259143084006,2783.659245998899,2740.37231872725
2054,,2798.8822360127447,2868.7373272035097,2809.8828040742937,2835.328651340112,2872.337051921532,2924.5666946286105,2822.5558681855987,2812.440143550442,2833.52973913485,2865.7650654283702,2881.6545642345213,2805.2056592870654,2857.6199302245823,2905.216243554008,2784.892105064768,2777.7946685496204,2805.0958196426086,2762.8511676742496,2795.1764939732057,2866.486255781543,2782.610089668679,2765.0640783972,2804.3535741398664,2791.435256809015,2848.075088232837
2055,,2794.756008720389,2870.8603418106873,2809.983641385538,2807.5447126619833,2855.508278342762,2946.8703163360583,2833.225034347483,2791.9461220256394,2831.256965533606,2808.9338360509096,2893.346767896248,2819.6656817813528,2864.388693436902,2886.389123339035,2779.3828410857154,2811.380676877969,2893.6948509449394,2735.8910012922192,2817.0815984865935,2874.8288943043194,2751.757990606268,2788.4211391705558,2859.4579864348525,2761.460914716457,2810.2895454812883
2056,,2797.6847750506136,2873.150963414986,2730.3072181161683,2834.8498309451497,2893.0510831765514,3000.3695653769023,2765.103600977002,2838.0316032958494,2827.324200967089,2817.4680480934585,2943.785008502331,2861.97525364998,2846.1927254465213,2851.7570133114023,2794.4064497430477,2802.5355852161633,2866.7177395850667,2762.5085548498696,2767.5376240902237,2852.371176202782,2757.9363462669244,2789.742922767182,2778.8340949933026,2732.5411474005664,2793.687596167672
2057,,2777.211616077253,2886.0701043606264,2806.003976637456,2830.78917483766,2849.2643852104557,2909.9102790693646,2751.8379161460857,2810.69061407162,2816.9282906119565,2823.7239758541714,2874.7042837173326,2816.2397024907914,2779.2559579867316,2867.4560076741705,2782.5361788145215,2780.4688503507514,2847.1817282962,2756.1793981236037,2770.7470951551027,2850.3467730179455,2750.356224035099,2758.835846606496,2764.2241931372046,2741.6393683560327,2818.6752456531412
2058,,2786.8400117864535,2872.884659296831,2832.0294775614634,2846.599527461325,2888.5873935806835,2988.607118898735,2759.0659038248655,2830.32996479846,2830.6618977741578,2849.1126039420615,2875.546012640825,2821.4904988318635,2850.9456454690376,2895.5766044154047,2748.7940200849275,2736.4368630610247,2883.2008946176047,2762.0792986765314,2807.059961143352,2823.715700358726,2765.601549319179,2752.642249222903,2816.564724876425,2797.932907306271,2812.6926186879714
2059,,2856.7920620004074,2892.915985273199,2779.3723522050363,2846.235859025213,2949.402056195628,2892.8138933661467,2789.458779086947,2778.9290072775257,2835.4973391573185,2838.495288533831,2898.7387295873195,2774.2842721097563,2863.622827568577,2859.5197143926175,2759.217857200622,2852.0423982451844,2891.386076780771,2722.1157595494456,2833.309551039718,2854.901537371147,2739.272692778574,2784.4041197984975,2854.4134329779117,2741.501867532839,2792.564130867204
2060,,2831.6924393024688,2900.0577491915806,2812.5093645911425,2846.9988145216707,2923.1389043608924,2977.3374371818177,2796.6438483525812,2809.8295647212376,2836.963400019434,2854.2197622364383,2940.864265949847,2791.960079085469,2926.558564047697,2838.0232180293156,2725.483609481693,2867.5299999251124,2935.137958009984,2794.9866866977695,2775.7624106131957,2919.7437456184157,2710.227453452577,2776.985985589888,2816.927684505055,2800.5123998355325,2745.7211254905305
2061,,2816.1872985560276,2893.8216904284286,2770.8281932152136,2839.458911851014,2910.2131391589755,2986.3947838589625,2775.9206024956407,2801.0442172119347,2816.5247858827693,2826.2405333492047,2915.5926188289236,2839.908665010214,2836.837134333306,2819.0987164465455,2752.397556984082,2847.7980969939454,2826.8953792688694,2813.5687786518306,2807.442036607809,2918.7392419874504,2764.7088675088166,2826.3642435823726,2844.8910997934527,2761.6119532604666,2879.1358759294267
2062,,2844.010387180039,2933.567821813405,2825.3642416116186,2824.7747269727424,2904.3968169685336,2975.904302082527,2741.3969324935674,2880.7652547908488,2820.4431906437517,2870.9595308025914,2896.845604538978,2838.517976017481,2758.6153309922543,2839.373184757675,2802.186864932963,2813.6939806875876,2875.141707375311,2763.7664132216455,2818.253038198714,2860.222491088829,2701.974308328508,2823.703298992952,2812.215849930939,2846.4095980667876,2869.2207067893355
2063,,2804.8348714329163,2901.694303816513,2788.8767205545587,2888.4669298132503,2872.134780641554,2997.8035215806867,2782.6397675561598,2826.64650861896,2870.83753149268,2804.3908065539185,2914.2563392989764,2798.208607498871,2803.735526355485,2889.534585272017,2816.4659402386983,2806.029344696244,2894.501535215521,2819.636465122771,2874.8634994658187,2801.5356390691963,2721.2935973590465,2769.3467526948916,2805.0448634775275,2762.1202211236573,2867.978177388935
2064,,2778.9715382850723,2898.436782905832,2802.635329947089,2872.675975484173,2919.971013149425,2972.343926802508,2798.4379953521006,2838.0090895086214,2836.0042472145747,2857.9545382216893,2920.9654250015733,2776.4147960638525,2850.016837173125,2886.868870433473,2734.48182810325,2811.7949704586094,2876.2860125875827,2764.396949784134,2804.3572815124458,2842.247515170428,2695.6251944903725,2828.5320688460474,2870.7164395868385,2758.441160322019,2878.026458470406
2065,,2821.518998152174,2889.1225331876417,2803.886511934748,2840.803537503188,2860.3395706337046,3051.4037567667797,2796.233486905483,2837.1810621923723,2854.157280141853,2863.892628047784,2912.855517224387,2791.6579910234336,2857.5649913301754,2848.446006366957,2813.234664453203,2806.731413350281,2852.5246046069187,2744.704615161026,2821.4043340633684,2908.062261177982,2764.5229358053766,2804.895177908716,2876.093576455302,2767.3508220014696,2851.135619759998
2066,,2806.0330692851708,2891.329239473633,2770.1463838830146,2910.5644729933106,2874.4019310950084,2969.9454785692524,2741.362173011594,2821.499588093913,2884.468361272889,2851.78355652201,2951.8215707862487,2868.5884703017823,2879.7298822733665,2860.2076413011805,2851.627217602721,2837.020970390669,2913.649755052675,2794.988782467593,2799.7512448095113,2864.704220634547,2719.271501387389,2814.3137112862128,2868.231211548275,2823.8450250533374,2878.181594169139
2067,,2811.455357644769,2840.06538784579,2789.6309100170815,2867.17307684894,2900.3720671746323,3011.5920285281586,2775.5503937123517,2780.561228699087,2912.087793669178,2857.851171322652,2941.8455801720847,2795.4847111584363,2798.5955253481347,2882.0476425553315,2823.5784155584556,2816.2294891036013,2878.6140550848336,2817.6130664156076,2808.0512848941003,2920.9309238832197,2722.876339811871,2807.0429681748215,2870.0388158453716,2772.8158817700187,2905.365723570397
2068,,2809.8680666074765,2894.2312178966936,2758.7927528931777,2846.544358788724,2950.483346484209,2983.122070111407,2812.0610075771624,2808.861779041164,2894.440577406045,2859.5003770207954,2951.5964360529183,2725.973643662658,2828.2500710376094,2798.6878664742603,2783.4867737482855,2863.153014624753,2862.410540038381,2774.728388133373,2789.533582991551,2847.3235699915604,2702.452832474636,2809.613476009735,2819.8481728045917,2814.951300527915,2839.328912377708
2069,,2794.0594085608486,2859.507622972056,2829.248431956215,2850.1868058204113,2862.863878264721,2994.9371452414566,2743.6606872138036,2782.39030556993,2849.7400510610846,2863.1008650966,2988.9366984220324,2852.093212117732,2801.0049864599314,2858.7221890343076,2815.7038913773954,2857.31067234015,2907.589101441534,2732.77959032543,2871.1161133341634,2912.892956463855,2792.341469288338,2827.7165356385535,2869.980873913173,2834.7527779500488,2897.367587722958
2070,,2783.8141369241807,2902.634166107366,2788.7409639405173,2828.8432474620727,2887.501222194211,3018.78964488294,2785.5269687371533,2817.869232605208,2903.8825714085997,2841.8849168663037,2954.9292700283727,2833.537289366282,2870.200645582991,2843.5254523369454,2784.494723284682,2836.294865867798,2871.9479391081645,2793.9766530275506,2860.4870196167067,2932.154136769612,2761.6679085152405,2797.4975163038885,2834.301428845283,2886.9966283355457,2868.583504708502
2071,,2794.210163233389,2926.8593169877786,2835.2236160952393,2819.1446475180724,2891.443712328228,2941.74570517774,2793.235483554989,2745.446846201389,2841.1493030090855,2880.273173026452,2947.0562751199445,2752.582939712598,2891.5768383327922,2899.9996281202493,2760.1349451129586,2855.8384230407664,2854.9074152197168,2732.8067584131572,2778.398832218341,2866.8783127118368,2795.5994654440437,2851.440815875359,2856.215002045205,2823.548310895063,2883.4000896207194
2072,,2820.5967043328033,2934.1925591706226,2820.0332144438203,2862.3369109807973,2881.47630272795,2970.4060338694103,2779.834327605982,2832.029145471402,2806.9724628410913,2841.817523627247,2968.9530912199684,2774.9960128163134,2805.5480777946377,2886.632233437232,2732.7750861076906,2833.045582002475,2918.3958977901225,2758.218724003913,2806.51629698959,2883.2248305602266,2772.1788620562297,2856.1587219410017,2843.907315288668,2779.6419806434224,2812.128120963763
2073,,2816.0512799630196,2903.1220860168837,2744.7770569327095,2881.931686014388,2899.9688166660767,2896.6732865973995,2791.5982062434655,2840.3767787163215,2891.3688996169453,2819.4219497774793,2963.3170986349264,2762.2180989726335,2822.5625977749546,2817.730077805822,2805.611809471667,2883.794530778627,2899.5449126309736,2768.679783566257,2754.6395902144554,2879.7388737072683,2733.4475343026647,2803.1514994476333,2874.7311813062447,2850.3625235467716,2876.828116862569
2074,,2822.3614477580704,2887.9075447271994,2806.9402728705886,2861.5556622699073,2892.3043360521096,2973.973878690544,2821.298239435348,2732.9657682962556,2834.0045467782397,2862.7067448145754,2946.9106346703375,2811.17545958508,2753.5233766354654,2886.5556159900984,2815.4633884536,2869.917320353912,2971.585265934466,2826.683868728995,2841.463743625562,2939.219163802329,2773.3862303697647,2829.4097516466645,2881.770551943026,2785.439730694298,2839.3175267904858
2075,,2798.3832523939905,2910.3492831770895,2833.321301087952,2804.5298207749056,2931.972767936497,2977.5513313162714,2770.939051249639,2855.853656693369,2886.5399612148613,2830.648844577318,2992.808986585147,2809.868109529239,2782.236859094941,2890.6652828106776,2751.3459717975256,2793.1373549173345,2884.0779356542084,2785.07330478458,2807.7164679583857,2903.0783653511803,2735.4897914584794,2747.544217671563,2865.2948882157707,2761.4792288353415,2849.960088773507
2076,,2783.6518670818477,2906.370491001189,2804.260745371886,2872.7371002309205,2889.6749567100755,3009.1759699754966,2794.1247647331857,2774.7109706937867,2920.3781026292872,2894.5337982784094,3000.0904466158318,2790.357403394359,2816.6475358571283,2954.831101714419,2795.303127857773,2787.4494534184973,2971.1974976505358,2758.209289943821,2796.8079093819683,2888.0644071346,2810.757027056666,2822.601223455817,2882.1249942226837,2768.705934505592,2876.6648735595863
2077,,2818.3865155940566,2909.817533584341,2813.5199067117014,2890.8192394846524,2923.4588434929206,3036.213464503287,2714.431410710441,2824.1927091314683,2852.5570691815487,2883.3006904582694,2885.2666844501287,2768.7914868994158,2839.752013945359,2923.3734196276637,2828.558333429142,2816.3453416148855,2901.025648552819,2768.1240643906544,2810.1009763552133,2938.1343178203692,2717.5856058486893,2795.9152189028523,2860.810000770923,2854.886148857028,2891.0529342763825
2078,,2778.40143455752,2913.9957837925717,2829.3450117419466,2886.1928856103027,2967.5981031116826,3003.578337102455,2792.1216068571866,2829.566657181959,2892.4594713632287,2811.6680278303847,2981.8943378014287,2750.239387812244,2816.421403961131,2835.248881492121,2786.1008198398135,2808.080593349172,2933.9461681917965,2766.305243077654,2799.8681448182256,2896.4663053458407,2696.7210816106704,2815.1564924932045,2885.5205673794226,2830.710590727596,2844.297854585877
2079,,2806.974661358962,2962.275024047461,2795.506499999768,2863.811569387332,2901.9438626861906,3029.702823366473,2796.5413259402244,2836.5349781170225,2849.448642366542,2849.122742832145,2998.8458121160515,2808.498079352306,2781.9655081665587,2797.8596383043073,2794.333013916293,2834.954206031551,2937.0501001253947,2773.717829597133,2852.260486527362,2866.601114015872,2762.1381591288778,2875.3213027680263,2858.5499359823393,2779.67582902412,2852.2808700909336
2080,,2861.098953936266,2949.369305768634,2808.4985628010922,2901.866590790583,2893.769212382398,3042.68991635623,2797.3027884738967,2827.692515901499,2867.8405122563477,2865.412530901838,3000.2212961383534,2806.799636493433,2861.135167649513,2893.734216722265,2788.432178696928,2846.1843233448712,2935.1715691276167,2781.4784001268495,2835.587967403877,2910.5974162872735,2711.019715552946,2797.371158669685,2873.326220327468,2769.4280762728936,2872.2371375422335
