year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2042,,-58.66666666666674,-212.5000000000001,-276.5000000000001,141.33333333333326,-56.5,-163.0,-73.16666666666674,127.16666666666652,-27.333333333333485,-132.66666666666674,32.5,-219.5000000000001,179.0,277.1666666666665,191.0,-60.333333333333485,-143.5,-292.66666666666674,-306.5000000000001,-166.66666666666674,109.33333333333326,511.1666666666665,270.6666666666665,39.33333333333326,-332.16666666666674
2043,,-380.83333333333337,-63.5,-37.0,10.833333333333258,-255.66666666666674,-473.0000000000001,123.5,-463.33333333333337,-169.33333333333348,-101.33333333333348,43.666666666666515,153.5,-59.5,284.6666666666665,487.33333333333326,120.83333333333326,-145.0,-223.33333333333337,-271.5000000000001,-191.5000000000001,260.83333333333326,-266.33333333333337,334.6666666666665,-378.16666666666674,166.66666666666652
2044,,-66.0,-166.16666666666674,-157.16666666666674,-451.66666666666674,237.66666666666652,-151.16666666666674,155.66666666666652,-19.5,577.1666666666665,-322.5000000000001,-358.83333333333337,-89.66666666666674,-324.83333333333337,509.0,-171.16666666666674,-175.5,-133.33333333333348,-440.5000000000001,215.16666666666652,-169.5,-266.33333333333337,-206.0000000000001,-153.0,297.5,-10.0
2045,,-378.33333333333337,111.83333333333326,5.3333333333332575,-415.33333333333337,-114.5,-93.16666666666674,13.833333333333258,-14.666666666666742,-363.16666666666674,36.0,22.0,-281.66666666666674,27.5,-392.66666666666674,-244.16666666666674,572.8333333333333,76.83333333333326,-9.333333333333485,-294.83333333333337,268.1666666666665,157.16666666666652,-257.16666666666674,-482.0000000000001,376.83333333333326,42.666666666666515
2046,,90.66666666666652,-324.66666666666674,-113.5,-49.5,23.666666666666515,-131.33333333333348,113.16666666666652,116.33333333333326,-33.333333333333485,-121.66666666666674,-160.33333333333348,-127.83333333333348,378.83333333333326,-40.66666666666674,-205.16666666666674,-527.8333333333334,-97.5,75.66666666666652,-47.333333333333485,122.5,361.6666666666665,-261.0000000000001,223.0,-51.5,52.33333333333326
2047,,200.0,-234.83333333333337,-269.33333333333337,-21.666666666666742,-262.5000000000001,-324.5000000000001,-87.5,16.833333333333258,-181.5000000000001,-137.5,-170.0,390.33333333333326,-72.33333333333348,464.33333333333326,28.166666666666515,-362.83333333333337,140.0,328.1666666666665,-198.0000000000001,25.666666666666515,92.16666666666652,91.66666666666652,-81.0,-219.33333333333337,-103.83333333333348
2048,,-224.83333333333337,-440.83333333333337,-349.66666666666674,-58.16666666666674,192.66666666666652,-242.0000000000001,-164.83333333333348,-292.5000000000001,-395.33333333333337,-199.66666666666674,-127.5,24.333333333333258,-243.5000000000001,365.33333333333326,165.16666666666652,-439.66666666666674,-180.16666666666674,300.5,151.0,-19.333333333333485,-281.5000000000001,752.1666666666665,-343.33333333333337,-112.33333333333348,-464.66666666666674
2049,,-129.66666666666674,-256.83333333333337,-190.5000000000001,-226.83333333333337,-128.0,14.833333333333258,41.5,165.5,-18.666666666666742,-280.66666666666674,-166.0,132.0,78.5,-339.66666666666674,-313.83333333333337,326.5,-358.83333333333337,75.5,-99.0,-9.0,-372.16666666666674,48.0,-204.0000000000001,-27.166666666666742,282.6666666666665
2050,,-67.16666666666674,-410.83333333333337,139.0,196.33333333333326,-38.16666666666674,80.0,59.666666666666515,-493.0000000000001,226.5,-251.83333333333337,-415.33333333333337,-246.0000000000001,-150.83333333333348,92.16666666666652,-201.83333333333337,-81.0,-45.66666666666674,-407.66666666666674,-339.5000000000001,162.66666666666652,-218.5000000000001,65.66666666666652,33.0,59.666666666666515,231.16666666666652
2051,,-398.33333333333337,-228.5000000000001,-166.16666666666674,-166.5,119.66666666666652,-29.333333333333485,-476.5000000000001,184.33333333333326,-31.166666666666742,271.0,73.33333333333326,-531.0000000000001,-121.83333333333348,111.0,2.8333333333332575,-393.83333333333337,-296.83333333333337,-471.83333333333337,-152.0,316.33333333333326,475.83333333333326,-253.0000000000001,-235.0000000000001,-177.5,-253.5000000000001
